share_of_cards_top,share_of_views
0.16925826630920465,0.9695640089742634
0.1712243074173369,0.9701358314498234
0.17319034852546916,0.9706903348092496
0.17515638963360142,0.9712320507383698
0.1771224307417337,0.9717605305554189
0.17908847184986595,0.9722771651738688
0.1810545129579982,0.9727813264392483
0.18302055406613046,0.9732749661172356
0.18498659517426275,0.9737537544287975
0.186952636282395,0.9742211686576134
0.18891867739052726,0.9746788464921263
0.1908847184986595,0.9751251726779816
0.19285075960679177,0.9755631085148291
0.19481680071492405,0.9759936411025519
0.1967828418230563,0.9764145045982365
0.19874888293118856,0.9768239940111753
0.2007149240393208,0.9772236124252813
0.2026809651474531,0.9776148853585561
0.20464700625558535,0.9779942009227903
0.2066130473637176,0.9783642063403983
0.20857908847184986,0.9787270552838526
0.21054512957998212,0.9790820971645937
0.2125111706881144,0.9794302742143285
0.21447721179624665,0.979772124851175
0.2164432529043789,0.9801051140231605
0.21840929401251116,0.9804312383641395
0.22037533512064345,0.9807517766171427
0.2223413762287757,0.9810683664706129
0.22430741733690795,0.9813784280044006
0.2262734584450402,0.9816831950933598
0.22823949955317246,0.9819835426669326
0.23020554066130475,0.9822769356731459
0.232171581769437,0.9825662232412085
0.23413762287756926,0.9828510239916197
0.2361036639857015,0.983128556097436
0.23806970509383377,0.98339852791551
0.24003574620196605,0.9836632725910203
0.2420017873100983,0.983923149069379
0.24396782841823056,0.9841786733346161
0.2459338695263628,0.984429710782202
0.2478999106344951,0.984673232810222
0.24986595174262735,0.984911146316178
0.25183199285075963,0.9851433391296287
0.2537980339588919,0.9853706413118396
0.25576407506702414,0.9855915497788975
0.2577301161751564,0.9858056158490373
0.25969615728328865,0.9860142753039073
0.2616621983914209,0.9862175954457724
0.26362823949955316,0.9864184927061058
0.2655942806076854,0.9866168773485546
0.2675603217158177,0.9868115154982646
0.2695263628239499,0.9870031026119718
0.27149240393208224,0.9871902702102925
0.2734584450402145,0.9873726369137263
0.27542448614834675,0.9875517058061866
0.277390527256479,0.9877268936013786
0.27935656836461126,0.9878995687786858
0.2813226094727435,0.9880695742994905
0.28328865058087577,0.9882357884593801
0.285254691689008,0.9883986150719428
0.2872207327971403,0.9885587720280032
0.2891867739052726,0.988717134257003
0.29115281501340484,0.9888730287362948
0.2931188561215371,0.9890254908000833
0.29508489722966935,0.9891744755801921
0.2970509383378016,0.9893200952470624
0.29901697944593386,0.9894637407141663
0.3009830205540661,0.9896050754701798
0.30294906166219837,0.9897442789878089
0.3049151027703306,0.9898813063988773
0.30688114387846294,0.9900169428964737
0.3088471849865952,0.9901504032875093
0.31081322609472745,0.9902812388902189
0.3127792672028597,0.9904096740454851
0.31474530831099196,0.9905368080236324
0.3167113494191242,0.990661945367925
0.31867739052725647,0.9907859161396282
0.3206434316353887,0.9909080697501828
0.322609472743521,0.9910278902155586
0.3245755138516533,0.9911453551016676
0.32654155495978554,0.9912613393379517
0.3285075960679178,0.9913759102266756
0.33047363717605005,0.9914890902019277
0.3324396782841823,0.9916005876205605
0.33440571939231456,0.9917102230098681
0.3363717605004468,0.9918178393312327
0.33833780160857907,0.9919231225074185
0.3403038427167113,0.9920272615451035
0.34226988382484363,0.9921296731579925
0.3442359249329759,0.992229751625703
0.34620196604110814,0.9923281251027061
0.3481680071492404,0.9924248833253546
0.35013404825737265,0.9925202730686196
0.3521000893655049,0.9926143392006774
0.35406613047363716,0.9927071938919695
0.3560321715817694,0.992798769840231
0.3579982126899017,0.9928890446113735
0.359964253798034,0.9929781303758385
0.36193029490616624,0.9930653092428018
0.3638963360142985,0.9931514112735287
