share_of_cards_top,share_of_views
0.5396741986337362,0.9975515867620774
0.5416009809073393,0.997577218449702
0.5435277631809424,0.9976025621408365
0.5454545454545454,0.997627772910514
0.5473813277281485,0.9976527178372775
0.5493081100017516,0.9976773747675508
0.5512348922753547,0.9977017880084863
0.5531616745489578,0.9977260461743886
0.5550884568225609,0.9977500828045294
0.5570152390961639,0.9977738978989084
0.558942021369767,0.997797535764678
0.5608688036433701,0.9978208856339574
0.5627955859169732,0.997843969660323
0.5647223681905763,0.9978668321509269
0.5666491504641794,0.9978893623378882
0.5685759327377824,0.9979116266819354
0.5705027150113855,0.9979335587223404
0.5724294972849886,0.9979552692269835
0.5743562795585917,0.9979768246565935
0.5762830618321948,0.9979980920897134
0.5782098441057979,0.9980190493727669
0.580136626379401,0.998039807273635
0.582063408653004,0.9980603879458936
0.5839901909266071,0.9980806806216621
0.5859169732002102,0.9981007074545166
0.5878437554738133,0.9981204905980333
0.5897705377474164,0.9981400300522122
0.5916973200210195,0.9981593922777817
0.5936241022946225,0.9981786437354704
0.5955508845682256,0.9981976958109736
0.5974776668418287,0.998216637118596
0.5994044491154318,0.9982353790440329
0.6013312313890349,0.9982538994337081
0.603258013662638,0.9982722647483501
0.605184795936241,0.998290474987959
0.6071115782098441,0.9983085079989585
0.6090383604834472,0.9983263416277726
0.6109651427570503,0.9983440423351296
0.6128919250306534,0.9983615879674534
0.6148187073042565,0.9983791335997774
0.6167454895778596,0.9983964355427634
0.6186722718514626,0.9984135381035639
0.6205990541250657,0.9984305298964836
0.6225258363986688,0.9984473444607941
0.6244526186722719,0.9984640482572236
0.626379400945875,0.9984806191321961
0.6283061832194781,0.9984970349321355
0.630232965493081,0.9985133621177702
0.6321597477666842,0.9985294456140671
0.6340865300402873,0.998545529110364
0.6360133123138904,0.9985614575316277
0.6379400945874935,0.9985772973385868
0.6398668768610966,0.9985931149919697
0.6417936591346995,0.9986087111095909
0.6437204414083026,0.9986241521521789
0.6456472236819057,0.9986395045804624
0.6475740059555088,0.998654768394441
0.649500788229112,0.9986698771333866
0.651427570502715,0.9986848972580276
0.6533543527763181,0.9986997623076352
0.6552811350499211,0.998714494435786
0.6572079173235242,0.9987291157960558
0.6591346995971273,0.9987434934669879
0.6610614818707304,0.99875787113792
0.6629882641443335,0.9987720272730903
0.6649150464179366,0.9987861612546847
0.6668418286915396,0.9988001180076695
0.6687686109651427,0.998814008299926
0.6706953932387458,0.9988277435171492
0.6726221755123489,0.9988413901200678
0.674548957785952,0.9988549038015293
0.6764757400595551,0.9988683067151101
0.6784025223331581,0.9988816431679622
0.6803293046067612,0.9988948023922052
0.6822560868803643,0.9989079616164481
0.6841828691539674,0.9989208771513531
0.6861096514275705,0.9989337040719536
0.6880364337011736,0.9989463759175208
0.6899632159747767,0.9989590477630881
0.6918899982483797,0.9989716309943506
0.6938167805219828,0.9989840591505801
0.6957435627955859,0.9989964873068095
0.697670345069189,0.9990087382344296
0.6995971273427921,0.9990209227013211
0.7015239096163952,0.9990330628610604
0.7034506918899982,0.9990450036386141
0.7053774741636013,0.9990569444161679
0.7073042564372044,0.9990686858115361
0.7092310387108075,0.999080382899752
0.7111578209844106,0.9990920799879679
0.7130846032580137,0.999103533386846
0.7150113855316167,0.999114964632148
0.7169381678052198,0.9991261743416882
0.7188649500788229,0.9991373840512284
0.720791732352426,0.9991484829928878
0.7227185146260291,0.9991594490130903
0.7246452968996322,0.9991704150332927
0.7265720791732353,0.9991812481320381
0.7284988614468383,0.9991919704629028
0.7304256437204414,0.9992026041794627
0.7323524259940445,0.9992130828209894
0.7342792082676476,0.999223406387483
0.7362059905412507,0.999233641339672
0.7381327728148538,0.9992438762918608
0.7400595550884568,0.9992540447833212
0.7419863373620599,0.9992640360461724
0.743913119635663,0.9992740273090235
